BiGG,MNXM,Name,PC1,PC2,PC3,PC4,PC5
M_r15bp_c,MNXM740983,"alpha-D-ribose 1,5-bisphosphate",-1.4526971903782533,-1.8149735334206736,-0.0037841746117237,0.5857745785912024,0.7140051398808088
M_tungs_c,MNXM741004,tungstate,-2.7531296702301056,9.71065369652002,-0.3376256372457732,-4.163528899487706,-0.2899608468322046
M_murein5p5p_c,MNXM741014,"Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)",14.529816683428056,1.3637563582928316,0.3149778095284019,-1.4363704477622734,2.670309635576231
M_murein4p3p_c,MNXM741016,"Two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)",12.631697672341833,1.0511579821926578,0.2189617820291428,-1.0798160838475084,2.531200586273624
M_murein4p4p_c,MNXM741019,"Two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)",13.264984818770287,1.151051961173417,0.2511315581476947,-1.197164876540188,2.5720002601526524
M_murein3p3p_c,MNXM741021,"Two linked disacharide tripeptide murein units (uncrosslinked, middle of chain)",12.00097881471857,0.9459156235333308,0.1881080642349296,-0.9633051298607348,2.4842220202624783
M_uLa4fn_c,MNXM741041,Undecaprenyl phosphate-4-amino-4-formyl-L-arabinose,4.718070306185424,-0.717962077832659,0.3391066451164524,-1.2012026000749718,-3.8164367843438742
M_3c2hmp_c,MNXM741109,"(2R,3S)-3-isopropylmalate",-3.029975776608813,-1.1527047657170115,0.2003403891763046,-1.1014498510517652,0.1658485097568575
M_glu__L_c,MNXM741173,L-glutamate,-3.3412146879136646,-0.2121787689136774,-0.1203427437477027,-0.6487007254710357,0.0238578829932954
M_orn_c,MNXM741175,L-ornithine,-3.4573660342475394,-0.3608075646157578,-0.0962760286770224,-0.8004963218083487,-0.1119783728491586
M_2mcit_c,MNXM741276,2-methylcitrate,-2.663070347856101,-1.3607658465597188,0.2027053130951077,-1.0167797449609284,0.6681615461076317
M_23dappa_c,MNXM741395,"2,3-diaminopropanoic acid",-3.7707696978347327,-0.0376665560617115,-0.0719798172976967,-0.773842739554601,-0.1741503672696243
M_seln_c,MNXM741486,hydrogenselenide,-6.72288224409202,8.656320834249517,-0.1178499279109251,-3.2074505686067605,1.0033111582728125
M_trp__L_c,MNXM741553,L-tryptophan,-3.003273376738588,0.127464513148108,0.0056229891816884,-1.1550246996542752,0.1423153584521287
M_Sfglutth_c,MNXM741595,S-formylglutathione,-1.238308417179928,-1.3581425207021942,-0.1195006407913637,-0.0613575933490723,-0.721976223175496
M_uamag_c,MNXM741611,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,4.461612043889335,-0.9917578886975856,-0.3013789948255617,1.2413245687992855,1.020568304769471
M_23doguln_c,MNXM741619,"2,3-dioxo-L-gulonate",-2.7423413042979217,-0.8431284172926596,0.0450377265845226,-0.8240665085253963,0.4614153427231991
M_phe__L_c,MNXM741664,L-phenylalanine,-3.4435251980033645,0.1405794344811494,0.0043470168763897,-1.1799277683697722,0.1177431918031581
M_g3ps_c,MNXM741693,Glycerophosphoserine,-1.8394515821604045,-1.5411658652659372,-0.1832284255923597,0.5210660940833668,-0.2773997736634931
M_cbm_c,MNXM742,carbamate,-4.586750893881822,0.7674795453962795,0.1045201179697089,-1.894175185251422,0.913836961964286
M_dmso_c,MNXM745,dimethyl sulfoxide,-4.346819750358015,-0.2127750740809429,0.6739739980992203,-2.0111218649404723,-0.5959484547241242
M_acald_c,MNXM75,acetaldehyde,-4.900386677725645,1.8302691421747244,0.104959213952926,-2.152042425012801,0.0007713160441476
M_octa_c,MNXM750,octanoate,-3.5118846134283768,-0.3966310968436481,0.1714366739450415,-1.3332620068467378,-0.5134042041734854
M_phhlipa_c,MNXM75132,phospho-heptosyl-heptosyl-Kdo2-lipidA,21.337923474488097,1.2058675656774611,0.5248908100139137,-1.61643864086902,-0.9505422747804242
M_phphhlipa_c,MNXM75133,phospho-heptosyl-phospho-heptosyl-heptosyl-Kdo2-lipidA,23.8642408805336,1.5923247869216526,0.600587188941366,-1.6730702624236309,0.1675456170886156
M_phthr_c,MNXM759,4-(phosphooxy)-L-threonine,-2.3883938511067093,-1.7134078496720635,-0.0567211321306009,0.2359084866239262,0.2064905911613452
M_tyr__L_c,MNXM76,L-tyrosine,-3.2026359010739345,0.1020948283776647,-0.0177893075475431,-1.0162853303583426,0.0940998080209471
M_csn_c,MNXM761,cytosine,-4.216828549966081,1.1025054423117835,0.1629437585873386,-1.7994321998440748,0.1370610862377599
M_ps120_c,MNXM7659,"Phosphatidylserine (didodecanoyl, n-C12:0)",1.653693741273407,-1.400312282162648,0.0573709957575002,-0.313176069521087,-2.567298312278716
M_ps161_c,MNXM7660,"Phosphatidylserine (dihexadec-9-enoyl, n-C16:1)",2.5319515893614235,-1.1910397863155324,0.1207668132227392,-0.6426425494165889,-3.088777851763244
M_ps181_c,MNXM7662,"Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)",3.0267757780484903,-1.0951421193372854,0.1620487568699141,-0.8176540812989376,-3.4199282446277
M_ps141_c,MNXM7664,"Phosphatidylserine (ditetradec-7-enoyl, n-C14:1)",2.032536000258781,-1.2842654979960333,0.0810284234582211,-0.4752912822993532,-2.7539297207653552
M_ps140_c,MNXM7665,"Phosphatidylserine (ditetradecanoyl, n-C14:0)",2.159410183581726,-1.3063928617864662,0.0964036565242538,-0.4802005999930562,-2.920275178040194
M_dhap_c,MNXM77,dihydroxyacetone phosphate,-2.896210280739664,-1.5827131493177014,-0.0497777183418751,0.1142745988500154,0.0513586573144342
M_tartr__D_c,MNXM7948,"(S,S)-tartrate",-3.387303578311406,-0.7408607461486217,0.2354029176257362,-1.486266560698162,1.18239882856829
M_ichor_c,MNXM799,isochorismate,-2.5573134251615754,-0.4680112518230428,0.081991531912447,-0.9457618243997582,0.6187316328822708
M_nad_c,MNXM8,NAD(+),2.492773603389412,-0.959727586196246,-0.5288245468446386,1.7183424996742904,0.4038079163020802
M_23dhdp_c,MNXM807,"(S)-2,3-dihydrodipicolinate",-3.129484106597453,-0.5317064978741572,0.1109446216095371,-0.9723124919889148,0.4912177632597961
M_ragund_c,MNXM80754,rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,7.367258681399402,-0.3081419926870975,0.1084642406773553,-0.6953059422699706,-3.3478014818059965
M_octdp_c,MNXM811,all-trans-octaprenyl diphosphate,1.9458693968611005,-1.0195068562062344,0.1855020220277452,-0.8229083873930279,-3.3802400570916658
M_acorn_c,MNXM817,N(2)-acetyl-L-ornithine,-3.108201451040112,-0.3080191818986681,-0.0313691313686719,-0.9852329719860864,-0.6101221433542221
M_suchms_c,MNXM820,O-succinyl-L-homoserine,-2.56444420496318,-0.2808466424998927,-0.1262663441298067,-0.6447945955372993,-0.0066237078366155
M_ppal_c,MNXM821,propanal,-4.629251045426473,1.1243199934045516,0.1421371165591984,-1.9524431465350551,-0.2004285510318759
M_dhpppn_c,MNXM826,"3-(2,3-dihydroxyphenyl)propanoate",-3.123410603690249,0.0065869931118707,-0.2665769923948377,-0.6049850613084139,0.0179659541558881
M_4crsol_c,MNXM828,4-methylphenol,-4.378648396332018,0.899274010871075,0.3958978593826912,-2.246874360288677,-0.172075709194461
M_ipdp_c,MNXM83,isopentenyl diphosphate,-2.188270303845716,-1.736081909834134,-0.1142897940365761,0.4567966083542925,-0.6341125097926054
M_bglycogen_c,MNXM8348,Branching glycogen,2.1553355381823183,-0.3598516952579291,0.2450697504216717,-0.5875620893444774,2.0916595112517338
M_5dh4dglc_c,MNXM854,5-dehydro-4-deoxy-D-glucarate,-2.8401533901989278,-0.8057122691798521,0.1116423026897843,-1.0264766640081018,0.7667962567162819
M_murein5px4px4p_c,MNXM87121,three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain),21.739300245102942,2.791241788809776,0.8327971417625336,-3.0600474574059477,3.766227777444354
M_murein4px4p4p_c,MNXM87122,"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)",21.5732027142341,2.4846861219266585,0.5405819766657305,-2.153616310515132,4.482040906109264
M_3hpp_c,MNXM872,3-hydroxypropanoate,-4.02500998956339,-0.0628039677654166,0.088389316085889,-1.240223381675788,0.186371537886717
M_enter_c,MNXM883,enterobactin,2.031484538570172,0.1837857279422491,-0.2210144175482205,-0.3080858812624666,0.4361525307406846
M_murein5px4p_c,MNXM88338,"two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",13.378552017327769,1.4175594471619786,0.4912355382920931,-1.9933709662430787,2.191353066621468
M_murein3px4p_c,MNXM88341,"two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)",12.258629270045446,1.014267990712542,0.1837349489917168,-1.088210663019289,2.5988532914552054
M_murein3px3p_c,MNXM88342,"two disacharide linked murein units, tripeptide crosslinked tripeptide (A2pm->A2pm) (middle of chain)",11.490458036812653,1.11107703924839,0.4068671871305592,-1.662607461595094,2.0511625606999817
M_glyc_c,MNXM89612,glycerol,-4.13275790783829,0.2770901437666282,0.2957325741726724,-1.5711951124930366,0.0625234369918292
M_icit_c,MNXM89661,isocitrate(3-),-2.889970107370852,-0.9587023175376778,0.2120745223518667,-1.2684851338882557,0.941816071747516
M_pi_c,MNXM9,phosphate,-4.1587774051159885,-1.3395922918448653,0.4997597297947436,-2.73004448102919,1.9578099094855843
M_chol_c,MNXM90,choline,-3.99280200450845,-0.3433972001393612,0.1071756679404127,-1.4211887748041587,-0.1145260787228951
M_ru5p__L_c,MNXM901,L-ribulose 5-phosphate,-2.1983762290536006,-1.9081857115528316,-0.0164939978385788,0.1623547271388953,0.1472942250054069
M_mnl1p_c,MNXM90126,D-mannitol 1-phosphate,-1.850572659874925,-2.090637186364594,0.1108934576423314,0.1378346081392591,0.1365527922850879
M_2dh3dgal6p_c,MNXM90136,2-dehydro-3-deoxy-6-phospho-D-galactonate,-1.9141462561691935,-1.792232771595227,-0.0026322493064751,0.1434905318176019,0.3187294240318324
M_12ppd__R_c,MNXM90191,"(R)-propane-1,2-diol",-4.382759733389773,0.4854416854271493,0.2845795529184018,-1.7098997294397873,-0.1192848929553277
M_2ombzl_c,MNXM90444,"2-methoxy-6-all-trans-octaprenyl-1,4-benzoquinol",1.0881549810255815,1.0706787573378267,0.5979162461348092,-2.9081501928154303,-3.2786550085050306
M_pa120_c,MNXM90509,"1,2-didodecanoyl-sn-glycerol 3-phosphate",0.7846433509678369,-1.3374264349491274,0.0221951014736522,-0.250437654693975,-2.804677731763951
M_pa161_c,MNXM90510,"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate",1.665048152061036,-1.120255286894413,0.0844457421671575,-0.5783607974623262,-3.3285228129598603
M_pa181_c,MNXM90511,"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate",2.160964068021935,-1.024826009645378,0.12583034355807,-0.7526278896272278,-3.662982538054933
M_pa141_c,MNXM90512,"1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate",1.163640219160159,-1.2140226126872642,0.0449390390209291,-0.4136036961944714,-2.9904112771438576
M_anhm_c,MNXM90585,"1,6-anhydrous-N-Acetylmuramate",-1.8619072168399784,-0.6308232709879507,-0.240585264719398,-0.193642444481533,-0.0232179041776416
M_uLa4n_c,MNXM90891,Undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose,4.319079108000545,-0.3347757338002262,0.3215787260656333,-1.3575623781835022,-4.229563990657376
M_lald__D_c,MNXM909,(R)-lactaldehyde,-4.300152226556425,0.3874508346626516,0.1280523367642414,-1.5429866076195964,-0.091784030373449
M_cobalt2_e,MNXM90960,Co(2+),-6.500111779440788,13.304468728752472,-3.184055393914312,1.703153819652286,-0.8627046738185352
M_1tdec7eg3p_c,MNXM91053,a1-tetradec-7-enoyl-sn-glycerol 3-phosphate,-0.7242301888648893,-1.3763588284910229,-0.151925614941694,0.2711182246669374,-1.6099445432797357
M_cysi__L_c,MNXM927,L-cystine,-2.366987025950173,-1.237312337121311,0.1760072652374037,-0.3948927523332444,-0.6506848122357133
M_din_c,MNXM935,2'-deoxyinosine,-2.4740408611167024,-0.0117343274902236,0.1525363810576627,-1.146948125083916,0.5206870444578667
M_25dkglcn_c,MNXM936,"2,5-didehydro-D-gluconate",-2.809240775417718,-0.8520331907688414,0.0997875186631364,-1.037981402141724,0.5985999847569085
M_mdhdhf_c,MNXM9407,"(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one",-3.303583296952594,-0.7428993041570406,0.0575990905854458,-0.6840630372670168,-0.1598990327436442
M_15dap_c,MNXM943,cadaverine,-4.542586908588141,0.8916817661965556,0.5410479161185233,-2.4841145772542896,0.5855502307813066
M_k_c,MNXM95,K(+),-6.562841789728069,10.970700560208952,-1.6735602882060914,-0.6106176340151077,0.2857636304886485
M_1agpe181_c,MNXM9584,1-Oleoylglycerophosphoethanolamine (Delta 9),0.1744393531557908,-0.9324807668572634,-0.0262201875251052,-0.1255803353792893,-2.450575356647178
M_2dhp_c,MNXM959,2-dehydropantoate,-3.2961262016475827,-1.0590131249497443,0.0933039021241946,-0.9950505936701732,-0.1630428151326804
M_4mpetz_c,MNXM960,4-methyl-5-(2-phosphooxyethyl)-thiazole,-2.62628362297744,-1.3725500818613878,0.0301738407986178,-0.0255530526561443,-0.1173970939048566
M_4mhetz_c,MNXM962,5-(2-hydroxyethyl)-4-methylthiazole,-3.902528031486148,-0.2310189301526329,0.5234221598239888,-1.8102330214020848,-0.2367765637441987
M_5dglcn_c,MNXM963,5-dehydro-D-gluconate,-2.7457567120564583,-0.9588750551714176,0.0948063823690808,-0.982137156607418,0.5395480341091002
M_aso4_c,MNXM970,arsenate,-5.591147706347831,6.620099509455259,-0.2851956610891909,-4.181045283978885,1.9115584446449647
M_ttrcyc_c,MNXM97613,tetracycline,0.1747290695522705,-1.0424940649988963,0.0736382130945512,-0.5221165064616052,-0.2578354101498988
M_h2o_c,WATER,H2O,-6.749845750984252,6.698807888184811,0.4424770831933134,-3.9217891352029226,1.404523101940027
